unit_number,cycle,mission_altitude_m,mission_airspeed_kmh,throttle_pct,rpm,rpm_twin,oil_pressure_kpa,oil_pressure_twin,oil_temp_c,oil_temp_twin,fuel_flow_lph,fuel_flow_twin,vibration_rms_g,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_1_twin,cht_2_twin,cht_3_twin,cht_4_twin,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_1_twin,egt_2_twin,egt_3_twin,egt_4_twin,fault_class,fault_name,fault_severity,RUL,failed_at_end
1,102,4778.0,135.0,64.7,4462.4,4458.1,145.0,137.7,81.8,83.6,11.6,11.5,0.095,60.3,59.8,59.6,60.4,60.0,60.0,60.0,60.0,545.1,546.4,547.1,542.6,546.7,546.7,546.7,546.7,0,healthy,0.0,92,0
1,103,4780.0,135.0,63.9,4431.7,4428.7,140.3,137.6,82.3,83.5,11.2,11.45,0.083,60.3,59.7,60.5,61.0,59.6,59.6,59.6,59.6,546.4,552.1,531.2,554.8,545.3,545.3,545.3,545.3,0,healthy,0.0,91,0
1,104,4781.9,135.0,64.5,4454.7,4450.7,131.7,137.7,84.2,83.5,11.04,11.48,0.081,59.9,60.2,61.2,57.8,59.9,59.9,59.9,59.9,552.1,546.3,545.0,537.4,546.3,546.3,546.3,546.3,0,healthy,0.0,90,0
1,105,4783.6,135.0,65.6,4492.2,4494.1,134.0,137.9,84.1,83.7,11.03,11.56,0.095,60.4,61.9,60.3,59.7,60.5,60.5,60.5,60.5,545.2,555.9,551.5,546.0,548.3,548.3,548.3,548.3,0,healthy,0.0,89,0
1,106,4785.3,135.0,63.0,4395.1,4395.1,138.2,137.5,82.7,83.4,11.36,11.39,0.112,59.3,62.0,57.8,59.0,59.1,59.1,59.1,59.1,554.4,550.8,539.5,545.0,543.6,543.6,543.6,543.6,0,healthy,0.0,88,0
1,107,4786.9,135.0,65.1,4463.6,4475.6,135.2,137.8,83.1,83.6,11.89,11.53,0.093,60.4,60.8,60.0,58.3,60.2,60.2,60.2,60.2,553.3,549.6,543.0,545.7,547.4,547.4,547.4,547.4,0,healthy,0.0,87,0
1,108,4788.4,135.0,64.9,4462.1,4466.4,134.6,137.8,84.0,83.6,11.37,11.51,0.127,60.9,59.5,60.4,59.9,60.1,60.1,60.1,60.1,552.2,543.7,537.5,538.6,546.9,546.9,546.9,546.9,0,healthy,0.0,86,0
1,109,4789.8,135.0,64.0,4429.3,4432.9,138.3,137.6,84.5,83.5,11.4,11.45,0.092,57.5,59.9,58.3,59.0,59.6,59.6,59.6,59.6,546.2,531.4,546.8,556.8,545.3,545.3,545.3,545.3,0,healthy,0.0,85,0
1,110,4791.2,135.0,63.1,4387.8,4398.5,140.1,137.5,82.0,83.4,11.19,11.39,0.118,56.4,59.9,59.0,57.9,59.1,59.1,59.1,59.1,544.5,540.2,540.6,547.4,543.7,543.7,543.7,543.7,0,healthy,0.0,84,0
1,111,4792.4,135.0,64.6,4452.4,4454.1,134.1,137.7,83.0,83.5,11.76,11.49,0.107,61.3,60.0,58.8,59.3,59.9,59.9,59.9,59.9,546.7,546.5,545.8,546.1,546.3,546.3,546.3,546.3,0,healthy,0.0,83,0
1,112,4793.5,135.0,63.9,4422.8,4429.0,136.2,137.6,83.8,83.5,11.29,11.44,0.098,59.3,58.6,59.7,59.1,59.6,59.6,59.6,59.6,554.0,548.2,537.2,549.1,545.1,545.1,545.1,545.1,0,healthy,0.0,82,0
1,113,4794.6,134.9,64.6,4447.3,4455.6,137.9,137.7,82.4,83.5,11.25,11.49,0.093,59.0,59.2,59.1,59.3,59.9,59.9,59.9,59.9,552.9,550.1,556.6,559.9,546.3,546.3,546.3,546.3,0,healthy,0.0,81,0
1,114,4795.5,134.9,64.3,4445.7,4445.1,134.4,137.7,85.2,83.5,11.8,11.47,0.086,58.5,58.5,59.6,58.3,59.8,59.8,59.8,59.8,550.9,540.3,562.7,543.1,545.8,545.8,545.8,545.8,0,healthy,0.0,80,0
1,115,4796.4,134.9,65.9,4508.0,4502.5,140.9,137.9,84.8,83.7,11.09,11.57,0.086,59.0,60.9,59.3,62.4,60.6,60.6,60.6,60.6,553.4,549.1,533.9,542.6,548.5,548.5,548.5,548.5,0,healthy,0.0,79,0
1,116,4797.2,134.9,63.9,4428.7,4429.9,136.2,137.6,83.0,83.5,11.43,11.44,0.089,60.8,57.6,59.6,59.9,59.6,59.6,59.6,59.6,543.3,534.0,543.2,543.1,545.1,545.1,545.1,545.1,0,healthy,0.0,78,0
1,117,4797.9,134.9,63.1,4381.6,4397.3,132.5,137.5,83.6,83.4,11.38,11.38,0.083,58.7,58.6,59.2,56.8,59.1,59.1,59.1,59.1,546.4,543.6,543.8,549.3,543.6,543.6,543.6,543.6,0,healthy,0.0,77,0
1,118,4798.4,134.8,64.2,4445.2,4440.0,135.4,137.6,84.2,83.5,11.72,11.46,0.111,59.2,60.5,60.8,60.3,59.7,59.7,59.7,59.7,544.0,532.9,550.2,552.9,545.6,545.6,545.6,545.6,0,healthy,0.0,76,0
1,119,4798.9,134.8,64.2,4440.3,4438.5,137.0,137.6,85.0,83.5,11.19,11.46,0.092,58.6,59.4,60.6,59.8,59.7,59.7,59.7,59.7,538.8,548.0,549.0,546.0,545.5,545.5,545.5,545.5,0,healthy,0.0,75,0
1,120,4799.3,134.8,65.2,4484.0,4478.7,136.2,137.8,83.8,83.6,11.44,11.53,0.093,60.3,61.3,58.5,58.7,60.3,60.3,60.3,60.3,535.1,547.6,540.6,545.0,547.4,547.4,547.4,547.4,0,healthy,0.0,74,0
1,121,4799.6,134.7,64.6,4466.8,4455.5,140.3,137.7,83.8,83.5,11.53,11.49,0.084,60.5,59.1,59.7,61.2,59.9,59.9,59.9,59.9,548.6,537.9,550.2,539.8,546.3,546.3,546.3,546.3,0,healthy,0.0,73,0
1,122,4799.9,134.7,64.1,4419.4,4434.0,139.4,137.6,85.3,83.5,11.88,11.45,0.113,60.5,59.2,59.9,60.7,59.6,59.6,59.6,59.6,541.9,541.6,538.1,538.9,545.3,545.3,545.3,545.3,0,healthy,0.0,72,0
1,123,4800.0,134.7,65.1,4460.1,4472.6,139.1,137.8,84.6,83.6,11.28,11.51,0.103,61.1,61.9,59.7,60.3,60.2,60.2,60.2,60.2,535.0,548.7,540.7,548.3,547.1,547.1,547.1,547.1,0,healthy,0.0,71,0
1,124,4800.0,134.6,62.3,4376.9,4368.3,138.9,137.3,83.1,83.3,11.52,11.33,0.103,56.1,58.4,58.0,56.9,58.7,58.7,58.7,58.7,544.9,539.5,535.8,538.9,542.2,542.2,542.2,542.2,0,healthy,0.0,70,0
1,125,4799.9,134.6,62.8,4395.0,4385.5,129.8,137.4,82.7,83.3,11.67,11.36,0.086,59.0,59.2,58.4,59.5,59.0,59.0,59.0,59.0,538.3,546.1,546.3,525.5,543.0,543.0,543.0,543.0,0,healthy,0.0,69,0
1,126,4799.8,134.5,62.4,4362.7,4370.9,139.5,137.4,84.0,83.3,10.82,11.34,0.088,57.0,57.5,60.0,56.5,58.8,58.8,58.8,58.8,549.1,542.0,535.2,538.8,542.3,542.3,542.3,542.3,0,healthy,0.0,68,0
1,127,4799.5,134.5,62.8,4377.3,4387.5,137.7,137.4,82.1,83.3,10.71,11.37,0.088,58.0,60.6,57.4,60.9,59.0,59.0,59.0,59.0,542.9,536.1,539.0,538.3,543.1,543.1,543.1,543.1,0,healthy,0.0,67,0
1,128,4799.2,134.4,61.7,4340.8,4346.1,137.8,137.3,82.2,83.2,11.57,11.29,0.104,56.3,57.5,57.3,57.4,58.4,58.4,58.4,58.4,553.2,541.5,542.7,530.5,541.2,541.2,541.2,541.2,0,healthy,0.0,66,0
1,129,4798.7,134.4,63.6,4420.4,4418.5,137.3,137.6,83.0,83.4,11.66,11.42,0.085,59.1,58.8,59.7,58.7,59.5,59.5,59.5,59.5,542.9,543.1,540.2,547.5,544.6,544.6,544.6,544.6,0,healthy,0.0,65,0
1,130,4798.2,134.3,62.7,4385.8,4381.9,137.8,137.4,82.8,83.3,11.37,11.36,0.085,58.6,59.1,61.0,57.4,59.0,59.0,59.0,59.0,547.5,531.5,544.2,552.3,542.9,542.9,542.9,542.9,0,healthy,0.0,64,0
1,131,4797.5,134.3,61.3,4332.1,4330.3,139.6,137.2,83.2,83.2,11.39,11.27,0.086,57.3,57.9,58.5,57.3,58.2,58.2,58.2,58.2,535.6,532.3,542.8,543.7,540.5,540.5,540.5,540.5,0,healthy,0.0,63,0
1,132,4796.8,134.2,61.7,4352.3,4343.4,137.0,137.2,82.1,83.2,11.65,11.29,0.093,58.3,57.8,61.1,57.9,58.4,58.4,58.4,58.4,537.1,543.7,542.6,532.7,541.1,541.1,541.1,541.1,0,healthy,0.0,62,0
1,133,4796.0,134.1,62.9,4394.2,4389.6,138.6,137.4,83.4,83.3,11.13,11.37,0.083,57.6,61.2,59.9,59.1,59.1,59.1,59.1,59.1,552.8,544.2,543.1,539.3,543.2,543.2,543.2,543.2,0,healthy,0.0,61,0
1,134,4795.1,134.1,63.3,4401.2,4405.1,139.2,137.5,83.0,83.4,11.43,11.4,0.095,59.3,57.7,57.6,60.0,59.3,59.3,59.3,59.3,528.4,545.2,541.1,551.8,544.0,544.0,544.0,544.0,0,healthy,0.0,60,0
1,135,4794.1,134.0,64.3,4433.7,4444.7,135.2,137.7,84.2,83.5,11.62,11.47,0.082,59.4,61.1,58.7,60.3,59.9,59.9,59.9,59.9,551.4,549.8,557.3,541.3,545.8,545.8,545.8,545.8,0,healthy,0.0,59,0
1,136,4793.0,133.9,65.1,4460.6,4475.1,136.3,137.8,82.5,83.6,11.09,11.52,0.114,59.0,61.3,58.9,61.8,60.4,60.4,60.4,60.4,564.4,549.5,550.8,544.3,547.3,547.3,547.3,547.3,0,healthy,0.0,58,0
1,137,4791.8,133.9,62.5,4372.8,4375.6,133.9,137.4,81.3,83.3,11.27,11.35,0.081,59.3,59.4,58.6,58.8,59.0,59.0,59.0,59.0,548.4,542.5,545.8,541.5,542.6,542.6,542.6,542.6,0,healthy,0.0,57,0
1,138,4790.5,133.8,61.0,4318.9,4317.6,139.7,137.1,83.9,83.1,11.22,11.25,0.089,56.6,58.1,58.2,55.6,58.2,58.2,58.2,58.2,534.5,542.4,542.3,533.0,540.0,540.0,540.0,540.0,0,healthy,0.0,56,0
1,139,4789.1,133.7,59.7,4276.5,4269.6,134.9,136.9,81.2,83.0,11.63,11.17,0.085,56.7,58.0,57.7,58.2,57.5,57.5,57.5,57.5,538.5,542.7,538.3,542.4,537.7,537.7,537.7,537.7,0,healthy,0.0,55,0
1,140,4787.7,133.7,62.0,4357.7,4356.0,138.3,137.3,83.7,83.2,11.59,11.32,0.084,56.7,57.9,59.7,58.4,58.7,58.7,58.7,58.7,538.7,550.2,535.5,537.0,541.8,541.8,541.8,541.8,0,healthy,0.0,54,0
1,141,4786.1,133.6,60.8,4303.7,4310.2,137.3,137.1,83.1,83.1,11.3,11.24,0.124,58.7,57.8,58.2,58.2,58.1,58.1,58.1,58.1,541.0,544.3,543.0,539.9,539.7,539.7,539.7,539.7,0,healthy,0.0,53,0
1,142,4784.5,133.5,61.1,4317.7,4320.5,137.8,137.1,84.0,83.1,11.35,11.26,0.105,57.6,58.8,59.5,58.4,58.3,58.3,58.3,58.3,554.2,537.9,542.1,535.4,540.2,540.2,540.2,540.2,0,healthy,0.0,52,0
1,143,4782.8,133.4,60.7,4305.3,4308.2,137.4,137.1,83.0,83.1,11.45,11.24,0.097,58.0,57.7,61.4,58.6,58.1,58.1,58.1,58.1,535.3,535.4,534.0,545.2,539.6,539.6,539.6,539.6,0,healthy,0.0,51,0
1,144,4780.9,133.3,61.1,4313.7,4321.2,140.4,137.1,83.8,83.1,11.44,11.26,0.105,57.0,58.6,59.0,58.7,58.3,58.3,58.3,58.3,535.4,544.3,535.8,537.1,540.2,540.2,540.2,540.2,0,healthy,0.0,50,0
1,145,4779.0,133.3,62.2,4364.5,4362.2,137.5,137.3,83.7,83.3,11.48,11.33,0.103,62.3,56.9,58.0,58.2,58.9,58.9,58.9,58.9,537.1,535.7,540.4,534.9,542.2,542.2,542.2,542.2,6,bearing_wear,0.02,49,0
1,146,4777.0,133.2,61.1,4318.2,4322.7,142.2,137.2,83.7,83.1,11.48,11.26,0.121,57.9,60.9,58.7,56.1,58.4,58.4,58.4,58.4,534.3,529.9,540.5,539.6,540.4,540.4,540.4,540.4,6,bearing_wear,0.04,48,0
1,147,4775.0,133.1,60.7,4300.3,4305.8,136.6,137.1,83.2,83.1,11.42,11.23,0.135,57.0,58.2,58.4,55.9,58.2,58.2,58.2,58.2,538.5,539.7,538.3,534.7,539.6,539.6,539.6,539.6,6,bearing_wear,0.06,47,0
1,148,4772.8,133.0,59.7,4280.1,4267.5,134.8,136.9,83.0,83.0,11.17,11.17,0.126,57.3,57.1,58.1,58.4,57.6,57.6,57.6,57.6,535.2,542.6,543.7,545.6,537.8,537.8,537.8,537.8,6,bearing_wear,0.08,46,0
1,149,4770.5,132.9,58.9,4237.4,4238.2,138.2,136.8,85.1,82.9,11.2,11.12,0.145,56.4,55.4,57.3,56.3,57.2,57.2,57.2,57.2,537.0,531.7,529.9,537.9,536.5,536.5,536.5,536.5,6,bearing_wear,0.1,45,0
1,150,4768.2,132.8,60.0,4273.5,4278.3,140.0,137.0,82.2,83.0,10.77,11.19,0.165,56.5,56.3,59.7,56.7,57.8,57.8,57.8,57.8,532.1,538.2,537.8,533.0,538.4,538.4,538.4,538.4,6,bearing_wear,0.12,44,0
1,151,4765.8,132.7,60.3,4292.3,4289.7,131.1,137.0,84.1,83.1,10.86,11.21,0.164,58.6,57.3,56.1,57.1,58.0,58.0,58.0,58.0,538.6,545.9,532.7,538.4,538.9,538.9,538.9,538.9,6,bearing_wear,0.14,43,0
1,152,4763.3,132.6,61.9,4357.0,4353.9,138.8,137.3,83.0,83.3,10.77,11.32,0.177,59.3,60.3,59.6,56.1,59.0,59.0,59.0,59.0,537.3,542.8,540.8,544.8,542.0,542.0,542.0,542.0,6,bearing_wear,0.16,42,0
1,153,4760.7,132.5,60.2,4278.7,4286.6,132.0,137.0,84.3,83.0,11.21,11.21,0.201,58.5,56.7,58.8,59.1,58.0,58.0,58.0,58.0,539.6,520.5,531.2,550.2,538.9,538.9,538.9,538.9,6,bearing_wear,0.18,41,0
1,154,4758.0,132.4,60.9,4319.1,4314.0,140.1,137.1,82.7,83.1,11.61,11.26,0.209,58.8,59.0,58.9,59.3,58.4,58.4,58.4,58.4,553.8,546.0,530.7,542.8,540.2,540.2,540.2,540.2,6,bearing_wear,0.2,40,0
1,155,4755.3,132.3,59.3,4251.2,4252.6,135.6,136.9,84.9,82.9,11.15,11.15,0.227,60.7,56.7,57.0,57.2,57.6,57.6,57.6,57.6,534.4,532.0,520.8,534.7,537.3,537.3,537.3,537.3,6,bearing_wear,0.22,39,0
1,156,4752.4,132.2,58.5,4220.0,4221.5,142.3,136.7,82.6,82.9,11.22,11.1,0.237,57.5,58.1,57.5,58.8,57.1,57.1,57.1,57.1,536.2,538.9,538.1,534.2,535.9,535.9,535.9,535.9,6,bearing_wear,0.24,38,0
1,157,4749.5,132.1,58.5,4212.4,4224.9,132.9,136.7,83.1,82.9,11.09,11.1,0.233,58.6,57.2,54.4,57.8,57.2,57.2,57.2,57.2,522.8,544.9,537.1,542.1,536.1,536.1,536.1,536.1,6,bearing_wear,0.26,37,0
1,158,4746.5,132.0,58.7,4221.9,4229.0,138.8,136.8,81.9,82.9,11.06,11.11,0.248,57.4,60.6,58.3,58.6,57.3,57.3,57.3,57.3,541.4,545.2,535.2,524.0,536.3,536.3,536.3,536.3,6,bearing_wear,0.28,36,0
1,159,4743.5,131.9,61.4,4327.6,4332.4,138.0,137.2,84.4,83.2,11.77,11.3,0.276,60.6,59.7,59.6,59.6,58.8,58.8,58.8,58.8,541.0,542.4,534.1,528.1,541.2,541.2,541.2,541.2,6,bearing_wear,0.3,35,0
1,160,4740.3,131.8,58.3,4215.2,4215.3,134.0,136.7,82.6,82.8,11.06,11.09,0.288,56.0,56.7,57.7,60.2,57.2,57.2,57.2,57.2,544.6,542.5,533.4,530.5,535.8,535.8,535.8,535.8,6,bearing_wear,0.32,34,0
1,161,4737.1,131.7,59.8,4254.4,4273.5,135.7,136.9,83.7,83.0,11.01,11.19,0.299,57.6,55.1,58.6,57.2,58.0,58.0,58.0,58.0,538.8,538.0,536.9,543.3,538.5,538.5,538.5,538.5,6,bearing_wear,0.34,33,0
1,162,4733.8,131.6,58.0,4185.9,4202.4,135.5,136.6,82.6,82.8,10.88,11.07,0.29,57.8,58.4,57.0,54.7,57.0,57.0,57.0,57.0,539.5,525.3,537.1,529.9,535.2,535.2,535.2,535.2,6,bearing_wear,0.36,32,0
1,163,4730.5,131.5,59.7,4240.6,4267.2,135.6,136.9,82.1,83.0,11.66,11.19,0.323,57.5,59.2,58.3,57.1,58.0,58.0,58.0,58.0,533.1,528.4,540.0,536.2,538.3,538.3,538.3,538.3,6,bearing_wear,0.38,31,0
1,164,4727.0,131.4,59.0,4231.3,4241.5,140.7,136.8,82.5,82.9,11.17,11.14,0.323,55.9,59.0,59.3,56.7,57.6,57.6,57.6,57.6,533.3,540.8,523.2,526.0,537.1,537.1,537.1,537.1,6,bearing_wear,0.4,30,0
1,165,4723.5,131.3,58.3,4205.8,4216.1,134.3,136.7,81.9,82.9,11.18,11.1,0.331,59.8,56.6,57.3,59.5,57.3,57.3,57.3,57.3,526.8,542.1,529.9,536.6,536.0,536.0,536.0,536.0,6,bearing_wear,0.42,29,0
1,166,4720.0,131.2,58.3,4203.3,4215.8,138.6,136.7,83.7,82.9,10.94,11.1,0.33,57.2,57.4,58.0,56.2,57.3,57.3,57.3,57.3,540.4,540.9,551.6,533.7,536.0,536.0,536.0,536.0,6,bearing_wear,0.44,28,0
1,167,4716.3,131.1,57.6,4168.4,4187.7,133.3,136.6,82.6,82.8,10.7,11.05,0.347,57.6,55.9,56.4,57.0,56.9,56.9,56.9,56.9,540.7,531.1,523.7,523.2,534.7,534.7,534.7,534.7,6,bearing_wear,0.46,27,0
1,168,4712.6,131.0,58.5,4219.9,4224.8,134.5,136.7,82.9,82.9,10.51,11.12,0.348,56.6,57.0,59.1,58.3,57.5,57.5,57.5,57.5,536.6,533.7,533.9,538.5,536.5,536.5,536.5,536.5,6,bearing_wear,0.48,26,0
1,169,4708.8,130.9,57.5,4176.8,4185.9,138.7,136.6,84.2,82.8,11.05,11.05,0.371,57.9,56.6,59.2,55.9,57.0,57.0,57.0,57.0,536.0,534.5,534.1,534.0,534.7,534.7,534.7,534.7,6,bearing_wear,0.5,25,0
1,170,4705.0,130.8,56.6,4151.5,4152.1,137.8,136.4,82.9,82.7,11.3,10.99,0.376,55.7,57.4,55.6,57.8,56.5,56.5,56.5,56.5,546.4,532.4,520.0,529.9,533.2,533.2,533.2,533.2,6,bearing_wear,0.52,24,0
1,171,4701.1,130.7,56.5,4136.5,4145.6,138.4,136.4,82.8,82.7,10.81,10.98,0.377,57.9,57.5,58.3,56.9,56.4,56.4,56.4,56.4,538.3,531.1,529.3,543.2,532.9,532.9,532.9,532.9,6,bearing_wear,0.54,23,0
1,172,4697.1,130.6,57.8,4190.5,4196.2,136.4,136.6,82.4,82.8,11.4,11.08,0.399,58.9,57.9,55.2,57.0,57.2,57.2,57.2,57.2,546.0,534.1,524.5,546.7,535.3,535.3,535.3,535.3,6,bearing_wear,0.56,22,0
1,173,4693.1,130.4,59.1,4238.6,4245.2,138.4,136.8,83.5,83.0,11.29,11.16,0.405,59.3,58.6,58.3,58.1,58.0,58.0,58.0,58.0,536.6,544.0,532.5,528.0,537.7,537.7,537.7,537.7,6,bearing_wear,0.58,21,0
1,174,4689.0,130.3,57.6,4174.1,4187.0,135.5,136.6,80.7,82.8,11.18,11.06,0.418,58.1,57.1,56.6,56.8,57.1,57.1,57.1,57.1,547.1,524.6,538.0,524.9,535.0,535.0,535.0,535.0,6,bearing_wear,0.6,20,0
1,175,4684.8,130.2,57.2,4168.8,4172.1,134.2,136.5,83.0,82.8,11.17,11.04,0.457,54.4,58.0,58.7,58.7,56.9,56.9,56.9,56.9,536.5,534.6,542.3,544.4,534.3,534.3,534.3,534.3,6,bearing_wear,0.62,19,0
1,176,4680.6,130.1,57.5,4162.8,4183.3,139.7,136.6,84.2,82.8,10.76,11.06,0.451,57.7,59.9,57.9,58.9,57.1,57.1,57.1,57.1,536.0,534.5,537.2,530.0,534.9,534.9,534.9,534.9,6,bearing_wear,0.64,18,0
1,177,4676.3,130.0,58.4,4198.1,4217.9,142.1,136.7,83.4,82.9,11.34,11.12,0.475,57.6,58.1,58.2,58.9,57.7,57.7,57.7,57.7,537.1,545.1,538.5,540.3,536.6,536.6,536.6,536.6,6,bearing_wear,0.66,17,0
1,178,4672.0,129.9,57.2,4160.7,4172.6,139.5,136.5,81.9,82.8,10.75,11.04,0.458,56.1,58.5,57.4,54.8,57.0,57.0,57.0,57.0,540.7,531.2,543.0,534.0,534.5,534.5,534.5,534.5,6,bearing_wear,0.68,16,0
1,179,4667.6,129.8,56.4,4130.6,4144.7,138.7,136.4,81.9,82.7,11.49,11.0,0.479,57.7,55.1,54.7,57.7,56.7,56.7,56.7,56.7,529.6,530.9,522.1,529.2,533.2,533.2,533.2,533.2,6,bearing_wear,0.7,15,0
1,180,4663.2,129.7,57.9,4183.7,4198.5,136.9,136.6,81.9,82.8,11.08,11.09,0.476,56.7,59.3,57.7,56.8,57.5,57.5,57.5,57.5,534.9,543.9,544.6,530.9,535.8,535.8,535.8,535.8,6,bearing_wear,0.72,14,0
1,181,4658.7,129.6,57.1,4146.4,4168.9,134.1,136.5,84.2,82.8,11.0,11.04,0.52,58.5,58.5,56.7,56.8,57.1,57.1,57.1,57.1,538.5,531.0,538.0,533.9,534.5,534.5,534.5,534.5,6,bearing_wear,0.74,13,0
1,182,4654.2,129.4,58.1,4187.4,4207.3,137.3,136.7,81.9,82.9,11.06,11.11,0.507,57.1,58.0,60.6,56.4,57.7,57.7,57.7,57.7,525.0,544.1,531.4,536.2,536.3,536.3,536.3,536.3,6,bearing_wear,0.76,12,0
1,183,4649.6,129.3,56.6,4136.6,4152.3,134.8,136.4,83.4,82.7,11.45,11.02,0.518,55.7,56.1,56.5,55.2,56.9,56.9,56.9,56.9,531.3,534.5,531.4,532.2,533.8,533.8,533.8,533.8,6,bearing_wear,0.78,11,0
1,184,4645.0,129.2,55.1,4077.5,4095.3,138.7,136.2,81.9,82.5,10.47,10.92,0.523,56.7,55.8,56.5,58.0,56.1,56.1,56.1,56.1,534.2,520.5,533.9,538.5,531.1,531.1,531.1,531.1,6,bearing_wear,0.8,10,0
1,185,4640.3,129.1,54.9,4081.2,4086.4,138.5,136.2,83.0,82.5,10.95,10.9,0.539,53.9,55.7,57.5,53.7,56.0,56.0,56.0,56.0,523.1,524.6,530.4,528.6,530.8,530.8,530.8,530.8,6,bearing_wear,0.82,9,0
1,186,4635.6,129.0,57.8,4158.2,4197.8,137.4,136.6,82.8,82.9,11.09,11.1,0.556,56.6,58.7,56.3,58.7,57.7,57.7,57.7,57.7,543.2,537.4,535.0,538.5,536.1,536.1,536.1,536.1,6,bearing_wear,0.84,8,0
1,187,4630.8,128.9,57.8,4181.6,4197.4,139.9,136.6,81.1,82.9,11.16,11.1,0.565,57.6,56.3,57.5,57.8,57.7,57.7,57.7,57.7,536.8,537.1,542.4,529.6,536.1,536.1,536.1,536.1,6,bearing_wear,0.86,7,0
1,188,4626.0,128.8,55.8,4100.7,4122.0,136.2,136.3,82.2,82.6,10.69,10.97,0.569,56.2,55.5,56.4,58.8,56.6,56.6,56.6,56.6,525.0,525.6,524.8,543.0,532.6,532.6,532.6,532.6,6,bearing_wear,0.88,6,0
1,189,4621.2,128.7,55.6,4101.6,4111.2,135.1,136.3,82.4,82.6,11.18,10.96,0.583,59.4,58.2,55.5,57.3,56.5,56.5,56.5,56.5,527.2,521.5,538.3,539.1,532.2,532.2,532.2,532.2,6,bearing_wear,0.9,5,0
1,190,4616.3,128.6,57.3,4167.0,4178.4,134.8,136.5,81.2,82.8,10.92,11.08,0.604,57.1,55.6,57.7,58.8,57.5,57.5,57.5,57.5,528.2,539.2,537.4,539.9,535.4,535.4,535.4,535.4,6,bearing_wear,0.92,4,0
1,191,4611.4,128.5,54.7,4057.3,4078.1,135.7,136.1,82.1,82.5,11.69,10.9,0.608,55.4,55.2,53.9,58.2,56.1,56.1,56.1,56.1,535.6,535.3,536.5,534.1,530.7,530.7,530.7,530.7,6,bearing_wear,0.94,3,0
1,192,4606.5,128.4,54.8,4065.0,4083.5,136.2,136.2,82.5,82.5,10.74,10.91,0.617,55.6,56.7,55.0,58.0,56.2,56.2,56.2,56.2,527.0,534.0,537.4,533.3,531.0,531.0,531.0,531.0,6,bearing_wear,0.96,2,0
1,193,4601.5,128.3,56.3,4124.3,4139.3,134.8,136.4,82.4,82.7,11.3,11.01,0.636,58.8,56.9,56.1,56.4,57.0,57.0,57.0,57.0,540.3,537.8,537.1,532.2,533.7,533.7,533.7,533.7,6,bearing_wear,0.98,1,0
1,194,4596.5,128.2,55.2,4074.5,4097.5,135.2,136.2,82.0,82.6,10.94,10.94,0.641,55.3,55.4,56.6,58.5,56.4,56.4,56.4,56.4,520.3,533.4,523.5,528.0,531.8,531.8,531.8,531.8,6,bearing_wear,1.0,0,1
2,1,0.0,90.0,83.5,5174.2,5171.5,138.5,140.7,91.2,91.9,15.94,16.21,0.104,116.8,115.4,116.3,117.1,117.1,117.1,117.1,117.1,675.6,675.7,676.4,668.5,672.4,672.4,672.4,672.4,0,healthy,0.0,125,0
2,2,115.4,91.0,85.4,5251.2,5246.2,142.0,141.0,91.1,92.1,15.87,16.32,0.094,119.0,118.5,118.9,117.8,117.7,117.7,117.7,117.7,680.0,664.7,680.5,676.4,675.3,675.3,675.3,675.3,0,healthy,0.0,125,0
2,3,230.8,92.1,85.9,5258.9,5265.4,141.3,141.1,90.8,92.0,16.24,16.28,0.101,117.4,117.5,115.1,115.5,116.7,116.7,116.7,116.7,669.7,671.9,665.9,665.5,674.0,674.0,674.0,674.0,0,healthy,0.0,125,0
2,4,346.2,93.1,84.4,5208.9,5205.4,140.0,140.9,92.0,91.5,16.11,16.01,0.1,111.9,113.3,114.7,113.0,113.5,113.5,113.5,113.5,663.5,673.9,665.1,673.6,667.0,667.0,667.0,667.0,0,healthy,0.0,125,0
2,5,461.5,94.1,85.5,5259.5,5249.8,146.6,141.0,92.5,91.5,16.46,16.03,0.082,112.6,113.3,113.2,114.1,113.2,113.2,113.2,113.2,661.4,673.7,670.4,659.7,667.6,667.6,667.6,667.6,0,healthy,0.0,125,0
2,6,576.9,95.1,85.5,5246.3,5249.9,144.8,141.0,90.3,91.4,16.2,15.94,0.09,109.8,109.5,112.1,111.1,111.8,111.8,111.8,111.8,659.5,664.6,668.6,656.2,665.0,665.0,665.0,665.0,0,healthy,0.0,125,0
2,7,692.3,96.2,87.6,5331.3,5329.2,142.6,141.4,91.9,91.6,15.8,16.05,0.107,113.0,113.7,113.3,113.5,112.4,112.4,112.4,112.4,661.1,674.7,662.9,669.5,668.0,668.0,668.0,668.0,0,healthy,0.0,125,0
2,8,807.7,97.2,87.8,5332.1,5337.2,145.5,141.4,90.6,91.4,15.87,15.97,0.082,112.2,111.4,112.5,111.1,111.1,111.1,111.1,111.1,657.5,671.7,663.7,667.9,665.9,665.9,665.9,665.9,0,healthy,0.0,125,0
2,9,923.1,98.2,84.4,5199.2,5205.7,143.6,140.9,90.3,90.7,15.48,15.53,0.088,105.0,106.8,108.3,105.8,106.4,106.4,106.4,106.4,656.5,637.7,653.9,652.3,654.1,654.1,654.1,654.1,0,healthy,0.0,125,0
